Date,time,chatlog
2020/1/25,01:39,ムフェト
2020/1/25,01:39,したかったな
2020/1/25,01:40,報酬とかじゃなくてでかいモンスターとたたかいたかったんだよな
2020/1/25,01:42,ほええ
2020/1/25,01:43,これ激運ticketとか効果あるんかな
2020/1/25,01:46,えっちでーでーな
2020/1/25,01:47,ロードちゅうになんかなったは
2020/1/25,01:48,nonoさんへ
2020/1/25,01:48,ポルトガル言ったら横丁で飲み物を買ってきてください
2020/1/25,01:48,かしこ
2020/1/25,01:55,ロボポンは面白いんだよな
2020/1/25,01:55,でもシナリオは正真正銘のうんこ
2020/1/25,01:56,漫画の方は奇乳除けば真っ当におもしろいんだよな
2020/1/25,01:58,天気の子のパロAVってでたんかな
2020/1/25,01:59,天気の子要素あった？
2020/1/25,02:00,ムフェトしてえな
2020/1/25,02:00,noriさんとaobonさんとadoさんとnonoさんがくればな
2020/1/25,02:01,遠目からみるとかわいく見えるんだよな
2020/1/25,02:02,みちちでアップで見るとやばいんだよな
2020/1/25,02:05,もういったから
2020/1/25,02:06,風邪ひいてたんか
2020/1/25,02:07,ムフェトしてえな（笑）
2020/1/25,02:09,なんか
2020/1/25,02:09,みんな女の子ジャン
2020/1/25,02:09,ticketが出ないから
2020/1/25,02:09,つくれない
2020/1/25,02:11,キャッツの映画は皆が言うほどうんこではないから
2020/1/25,02:11,nogさんが期待してるようなあれではないよ
2020/1/25,02:12,面白いものが見たいなら舞台のほう見るんでいいんでないかとは思う
2020/1/25,02:12,見た
2020/1/25,02:13,一番下のムフェトのとこからだな
2020/1/25,02:14,誰も死ななければ2回でおわる
2020/1/25,02:27,ほんぎょ
2020/1/25,02:31,火属性耐性10あれば食事で属性耐性20まであげられるんだよな
2020/1/25,02:31,第3層で死ぬから属性耐性上げとけっ
2020/1/25,02:32,食事であがるのにな
2020/1/25,02:32,つれえわ
2020/1/25,02:32,ほ・ええ
2020/1/25,02:53,死ななきゃ次で終わると思う
2020/1/25,03:16,ticketでなかった
2020/1/25,03:17,凍土いいしあたいもねるわ
2020/1/25,03:17,おつみ
2020/1/25,03:19,攻撃と各属性の数値は固定だからそこまで掘り要素多くないよ
2020/1/25,03:20,おつみ
2020/2/3,01:24,なんか光値低くね
2020/2/3,01:33,なんでこの人エリア取らないんだろう
2020/2/11,01:46,み～
2020/2/11,23:17,ムフェト
2020/2/11,23:17,したかったな
2020/2/11,23:17,ムフェトもマムみたいな感じで期間限定のやつだと思ってた
2020/2/11,23:18,勝ち方がこすい
2020/2/11,23:29,gajiさんはグラブルVSかったんか？
2020/2/11,23:30,シャニマスの無料10連が日付変わったらはじまるにゃけど
2020/2/11,23:30,なあ
2020/2/11,23:32,わかるわ
2020/2/11,23:33,ラストオリジン日本語版もう始まってるもんだと思ってたわ
2020/2/11,23:48,プラベしないんか？
2020/2/11,23:53,じゃあ一緒に高め合うか
2020/2/11,23:57,いつもしゃべりながらゲェムしてんのに
2020/2/11,23:57,格ゲーだと静かになっちゃうんだよな
2020/2/11,23:57,ヒトリハ…サビシイイイイイイイイイイイイイイイイ
2020/2/11,23:59,gajiさんはへあにはいってこねえし
2020/2/12,00:00,この鞭キモくね
2020/2/12,00:12,gajiさんおらんのやけど
2020/2/12,00:14,もしくはまだチュートリアル終わってないとかか
2020/2/12,00:14,なんか結構時間かかって他っぽいし
2020/2/19,01:18,今日D濃度薄いな
2020/2/19,01:20,今日D濃度薄いな今日D濃度薄いな今日D濃度薄いな今日D濃度薄いな今日D濃度薄いな
2020/2/19,01:21,うｎ
2020/2/19,01:21,やるならてつだうじ
2020/2/19,01:22,そっか
2020/2/19,01:22,じゃああたし生徒会行くね
2020/2/19,01:23,髪ほどけるのえちやな
2020/2/21,01:00,ブラックアーマリーの炉したかったな
2020/2/21,01:10,でってにーだれもやってねえし
2020/2/21,01:10,みんなどこへ行った
2020/2/21,01:10,見送られることもなく
2020/2/21,01:12,ほええ
2020/2/21,01:27,nogさんのプレイヤーネームってなんか元ネタあんの
2020/2/21,01:28,なにそれ
2020/2/21,01:48,一緒に鉄おましたかったな
2020/2/21,01:48,もう戻れない
2020/2/21,01:48,あの鉄の日々に…
2020/2/21,01:49,adoさんはオービットふわふわしてるままだし
2020/2/21,01:49,うっ
2020/2/21,01:49,はぁ
2020/2/21,01:52,なんかタワーと炉の往復でめちゃんこ時間かかってるし
2020/2/21,01:53,つれえわ
2020/2/21,02:05,ほ
2020/2/21,02:05,ええ
2020/2/21,02:49,キルクリアウトローのバイゴーンズでねえんだけど
2020/2/21,02:52,キルクリアウトローでマスワ射程のバイゴーンズでちゃあああああああああああああああああ
2020/2/21,02:52,でもバレルが矢の抑制じゃねえわ
2020/2/21,02:52,しぬかあ
2020/2/21,02:54,拡張バレルだったから
2020/2/21,02:55,折角掘ってるんだし最上のモノがほしい
2020/2/21,02:58,標準補佐装置つけてえな
2020/2/21,02:59,しかもマスワ射程だと思ったら安定性だったわ
2020/2/21,02:59,この世界って残酷だね
2020/2/21,02:59,いやあああああああああああああああ
2020/2/21,03:01,信じよう
2020/2/21,03:01,君の力を
2020/2/21,03:02,ほんほだ
2020/2/21,03:02,反動方向94になってほぼ真上だけだわ
2020/2/21,03:03,射程マスワほしかったな
2020/2/21,03:06,すげえつかいやすいわ
2020/2/21,03:21,あ
2020/2/21,03:22,愛依ちゃんでちゃああああああああああ
2020/2/21,03:22,おほおっ
2020/2/21,03:25,だれもDしてねえな
2020/2/21,03:26,ヒトリハ…サビシイイイイイイイイイイイイイイイイ
2020/2/21,03:26,ねるか
2020/2/21,03:32,ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神ブラックアーマリーは神
2020/3/1,00:50,うんこうんこうんこうんこうんこうんこうんこうんこ
2020/3/1,01:03,
2020/3/1,01:05,gajiさんアーク内通夜うのか
2020/3/1,01:06,前ソシャゲ増やせないって言ってたのに
2020/3/1,01:06,いっしょにシャニマスしたかったな
2020/3/1,01:06,ヒトリハ…サビシイイイイイイイイイイイイイイイイ
2020/3/1,01:07,毎日星間の禁域を5マス開放するノルマがあるだろが
2020/3/1,01:10,プルフラスちゃん
2020/3/1,01:11,どうなんだよ
2020/3/1,01:11,はあ
2020/3/1,01:14,王子様みたいな子が好きなら咲耶はどうかなあ
2020/3/1,01:14,なぁ
2020/3/1,01:14,なぁ！！！！！！！！！！！！！！！１１１１！！！！！！１１１！１！
2020/3/1,01:14,ぽおおおおおおおおおおお
2020/3/1,01:15,咲耶
2020/3/1,01:15,読み上げちゃんちゃんと読めてねえじゃん
2020/3/1,01:16,ビデオ録画しろよ
2020/3/1,01:20,目安箱の更新来たから電撃マオウ開いたんだけど天華のコミックスもやってたんだな
2020/3/1,01:20,これおもろい？
2020/3/1,01:21,あああうおおうおああああうおおあああ！！
2020/3/1,01:22,FO1でint1にしたとき全く会話わからなくておもしいからみんなにもやって欲しかったな
2020/3/1,01:22,あああうおおうおああああうおおあああ！！
2020/3/1,01:26,ワインっておいしいのかな
2020/3/1,01:26,赤と白の違いも分かんねえし
2020/3/1,01:27,ロゼとかいうのも飲まされたけどよくわかんなかったし
2020/3/1,01:27,みゃおおっ
2020/3/1,01:28,あまいもんくいてえなあ
2020/3/1,01:29,アマイモン
2020/3/1,01:29,タチャンカ強化きた？
2020/3/1,01:31,タチャンカさいきょうになったら本格的にシージがんばるわ
2020/3/1,01:31,ふろひってねえうあ
2020/3/2,00:21,なんかaobonさんの声が配信で聞こえ無くねえか
2020/3/2,00:36,おお哀れ哀れ
2020/3/2,00:38,あれれ
2020/3/2,00:38,Dga
2020/3/2,00:38,あ
2020/3/2,00:43,マイクラじゃないんか
2020/3/3,01:58,これフルFT？
2020/3/3,02:06,おぺにす
2020/3/3,02:06,おちんぽ
2020/3/3,02:06,おまら
2020/3/7,01:43,これタチャンカ？
2020/3/7,01:43,おやすみ
2020/3/7,01:43,ケダモノ
2020/3/8,03:25,み～
2020/3/11,00:14,これが最後のランブルになるんか？
2020/3/11,00:18,こっちは普通にはぐれたのにな
2020/3/11,00:18,うっはぁつれえわ
2020/3/11,00:21,ランブルやってたら身内で固まっただけだから
2020/3/11,00:21,只の過疎な
2020/3/11,00:23,あとウエストエンドのアクティビティやるだけ
2020/3/11,00:24,次の目標出てくるの2週間後だし
2020/3/11,00:24,1日1アクティビティでも全然終わるよ
2020/3/11,00:26,ほええ
2020/3/11,00:27,昨日だとある程度人の入れ替えあったのに
2020/3/11,00:27,無料だから人入るけど
2020/3/11,00:28,vPコンテンツに寄り付かないというだけだからよ
2020/3/11,00:37,adoさんとランブルしたかったな
2020/3/11,00:43,シソがないと腕が短くなるし
2020/3/11,00:43,二の腕が細くなるんだよな
2020/3/11,00:44,つれえわ
2020/3/11,00:44,ウィンナーに宮のたれつけて食べると
2020/3/11,00:44,オイシイイイイイイイイイイイイ
2020/3/11,00:46,これ今日シーズン更新なのに
2020/3/11,00:46,メンチ入らねえな
2020/3/11,00:46,
2020/3/11,00:47,これがハラスメント行為かあ
2020/3/11,00:53,なにこれ
2020/3/11,00:53,ひょうじされねえな
2020/3/11,00:55,ほおお
2020/3/11,00:57,ほかの人の声が聞こえねえし
2020/3/11,00:57,ヒトリハ…サビシイイイイイイイイイイイイイイイイ
2020/3/11,00:57,ねるか
2020/3/11,00:57,やすみ
2020/3/11,16:27,セラフオモロンか？
2020/3/11,16:28,ウォーマインドロボ
2020/3/11,16:28,いいじゃん
2020/3/20,02:29,やすみ
2020/3/21,23:58,このままアルゴス始まらないんかな
2020/3/21,23:58,お風呂入ってきてもいいのかな
2020/3/21,23:59,リアクションデカすぎやろ
2020/3/21,23:59,ユーチューバ―かよ
2020/3/23,02:54,
2020/3/23,02:55,み～
2020/3/29,01:01,ちんぽぽ
2020/3/29,01:01,うんここ
2020/3/29,01:01,ピニャニャッ
2020/3/29,01:02,いや
2020/3/29,01:02,ほええ
2020/3/29,01:03,おこっちゃいやぽめええええええええ
2020/3/29,01:03,ちんぽぽ
2020/3/29,01:04,ピニャニャッ
2020/3/29,01:05,なんでいまさらヨトンがこんなにつかわれてるんだこれ
2020/3/29,01:06,今のSCもったいなかったな
2020/3/29,01:06,おこっちゃいやぽめええええええええ
2020/3/29,01:07,そういうマジ落ち込むやつやめてくんない？
2020/3/29,01:12,サンダガとサンダラ逆だろ
2020/3/29,01:13,こわいぽめえええええええええ
2020/3/29,01:13,ほええっほええっほええっほええっほええっ
2020/3/29,01:14,先々週アルゴスやって以来か
2020/3/29,01:15,距離的にワーオのほうがいいんじゃね
2020/3/29,01:15,ほにい
2020/3/29,01:15,トルンつかえよトルンつかえよトルンつかえよトルンつかえよ
2020/3/29,01:16,adopecoさんいねえし
2020/3/29,01:17,一緒に悲哀いきたかったな
2020/3/29,01:18,起きてるじゃん
2020/3/29,01:18,鉄しないのかよ
2020/3/29,01:19,Dを継ぐもの
2020/3/29,01:19,報酬がなんかなってるとかなんとか
2020/3/29,01:20,今週のやつからアーティストの光参照されないの
2020/3/29,01:21,adopecoさんと臨界ブラキ狩にいきたかったな
2020/3/29,01:27,誰もエリア保持考えてないし
2020/3/29,01:28,クエストで武器キル強要するのよくないと思うわ
2020/3/29,01:31,エリア保持も用件にはいってるじゃん
2020/3/29,01:32,エリア保持して待ってれば敵がくるんでないか
2020/3/29,01:32,コントロールの基本なんでないか
2020/3/29,01:32,nogさんの光がないし
2020/3/29,01:33,このバグいつ修正されるんだ？
2020/3/29,01:34,それやるときちゃんと全角カナにしてくれるのnogさんだけだわ
2020/3/29,01:36,過疎
2020/3/29,01:36,このクエスト
2020/3/29,01:37,今週中に終わらせる必要ないらしいな
2020/3/29,01:40,なんでマウンテントップつかわないんだろう
2020/3/29,01:41,これ武器キルノックダウンじゃないとカウントされないんだな
2020/3/29,01:41,そこも緩和したれよぶんぎえ
2020/3/29,01:42,人間性捧げてんな
2020/3/29,01:43,聖剣でなかったっけ
2020/3/29,01:43,シージするだろ
2020/3/29,01:44,サブマシでしょ
2020/3/29,01:44,リスクランナーでいいよ
2020/3/29,01:44,アンチオペーもあるし
2020/3/29,01:45,リスクランナーは狙うと絶対打ち勝てないから胴撃ちで戦うものだろ
2020/3/29,01:46,射程延びたけどぶれまくる世捨て人なんだよな
2020/3/29,01:48,世捨て人のパーツ変えたれよ
2020/3/29,01:50,人材が入れ替わりすぎてこれまでの蓄積が引き継がれてない
2020/3/29,01:50,開発が有名コミュニティとズブズブだから
2020/3/29,01:56,道のり
2020/3/29,01:57,アシェンで削ってからサブマシすればいいじゃん
2020/3/29,01:59,それadopecoさんに聞いたときインしろって言われたの思い出したわ
2020/3/29,01:59,使い回しなんか
2020/3/29,02:00,緑とか銀色のデザインだと一年目のやつだな
2020/3/29,02:01,パークとかステで差別化するのも限界なんじゃねえかな
2020/3/29,02:03,うけおもあるならそれでいいじゃん
2020/3/29,02:04,入るんじゃね
2020/3/29,02:06,いまマルチプレイできて収集要素あるFPSがd2しかないじょん
2020/3/29,02:06,殿様商売なんだよな
2020/3/29,02:06,あれTPSだし
2020/3/29,02:07,でべそは完全にvPはおまけだしな
2020/3/29,02:08,レイドはクリアしたよ
2020/3/29,02:09,もじぴったんシャニマスコラボあるみたいだから気になってる
2020/3/29,02:09,Switchだっけ
2020/3/29,02:09,フルプライスじゃないなら買うかも
2020/3/29,02:11,休止じゃなかったか
2020/3/29,02:12,いきものがかりっていったら流星ミラクルなんだけど
2020/3/29,02:17,よとんつかえばいいんじゃね
2020/3/29,02:19,ママレスってなんでいきてるのかな
2020/3/29,02:20,これ書き込んでからアークのエキゾジョンなかったなってきづいた
2020/3/29,02:21,そういやそうだな
2020/3/29,02:21,バウバウってまだへべー枠なんだっけ
2020/3/29,02:22,特殊枠で持てたら前回のシーズンでバウバウ使いが増えてただろう
2020/3/29,02:25,あれ
2020/3/29,02:25,e&eじゃないじゃん
2020/3/29,02:26,そこ変えたら二次裏のクランでなくね
2020/3/29,02:27,nogさんもまじぽかから脱退してるのか？
2020/3/29,02:27,なみだてそう
2020/3/29,02:28,あ
2020/3/29,02:28,それかう
2020/3/29,02:28,よかったあああいあい
2020/3/29,02:30,エリアもちゃんととれよ
2020/3/29,02:31,使えないscだろ
2020/3/29,02:31,曲芸みたいな真似しないとまともにマルチキルできないscはうんこ
2020/3/29,02:32,ぶんぎえはサンダークラッシュ発動中に３層目のシールドくらい付与しろよ
2020/3/29,02:33,スピードあがっても脆いままだから落ち着いて撃たれるとふつうに死ぬのおかしいと思わないんかな
2020/3/29,02:34,今流行りのハードライトやスロスでふつうにやられるんだよな
2020/3/29,02:35,うん
2020/3/29,02:39,バスティオンは射程短すぎて厳しいんじゃね
2020/3/29,02:46,さっきのscキルで特殊の箱でてたのに
2020/3/29,02:47,人間性を捧げた結果かあ
2020/3/29,02:49,これクエストにscキルはいってねえか
2020/3/31,00:17,うんこ
2020/3/31,00:17,あとたのむ
2020/3/31,00:23,今うんこしてるんだけど
2020/3/31,00:24,結構ゆるいんだわ
2020/3/31,01:46,今3回目のうんこしてるんだけど
2020/3/31,01:47,これadoさんのはいしんじゃなかったわ
2020/3/31,01:57,今週の月Hの挑戦が最初のやつだから
2020/3/31,01:58,更新来る前にそれだけやりてえな
2020/3/31,01:58,明日ぼしうしてみっか
2020/3/31,01:58,おぼえてたら。。。
2020/3/31,02:04,タバコってさ
2020/3/31,02:04,おいしいのかな
2020/3/31,02:04,まじかあ
2020/3/31,02:05,aobonさんとkxigさんはさ
2020/3/31,02:05,今日のアイドル達から28300マニーもらった？
2020/3/31,02:08,フラグじゃん
2020/3/31,02:09,アイドルマスターシャイニーカラーズは4/1から4/20まで毎日無料10連回せるキャンペインがあるから
2020/3/31,02:09,gajiさんも始めようね
2020/3/31,02:11,jojoさんなんもしてなくね
2020/3/31,02:12,ほええ
2020/3/31,02:12,jojoさんが
2020/3/31,02:13,肺がチーズになってたんかな
2020/3/31,02:14,今の
2020/3/31,02:14,利敵行為か？
2020/4/3,01:25,リードカフェよくしらない出版社とかいってんじゃねえぞおいっ
2020/4/3,01:36,http://leedcafecom/webcomicinfo/%e5%a6%84%e6%83%b3%e7%a5%9e%e8%a9%b1%e3%82%b3%e3%83%aa%e3%83%89%e3%83%bc%e3%83%9e%e3%83%b3/
2020/4/3,01:55,最近古見さんとジョジョしかマンガよんでねえわ
2020/4/3,01:58,ジョジョリオンそろそろ20巻こえるのに終わりがあんま見えてこないんだよな
2020/4/3,02:03,どっちだよ
2020/4/3,02:04,はあ
2020/4/3,02:04,いっしょにシージしたかったな
2020/4/3,02:05,ハードライトの媒体でたんじゃねえの
2020/4/3,02:12,あとエッチしか最上級残ってないから
2020/4/3,02:12,エッチいきてえな
2020/4/3,02:13,nonoさんもエッチ寝過ごししたんだ
2020/4/3,02:13,jojoさんじゃん
2020/4/3,02:16,金曜はどうなんだよ
2020/4/3,02:17,あ
2020/4/3,02:17,おしりの話か
2020/4/3,02:17,エッチのことだと思ってたわ
2020/4/3,02:17,すいませんでした
2020/4/3,02:18,ほにい
2020/4/3,02:18,jojoさんが野良でシージしてるし
2020/4/3,02:18,この時間からでもエッチいく準備万全なんやけど
2020/4/3,02:19,ほにい
2020/4/3,02:21,馬マンの媒体ってマガジンの装弾数ふえるだけなんか
2020/4/3,02:23,射程すこし延びるとかはないのか
2020/4/3,02:23,装弾数は4から5？
2020/4/3,02:23,そっか。。
2020/4/3,02:24,ひでおセクターのチャンピオンも瞬殺できなかったから威力あんま期待できないんだよな。。。
2020/4/3,02:25,弾幕激しくて接近すること自体がリスクでか過ぎて
2020/4/3,02:25,お
2020/4/3,02:25,すげえ
2020/4/3,02:25,初めて見た
2020/4/3,02:26,除外投票きえちゃった
2020/4/3,02:27,ほええ
2020/4/3,02:29,ほええ
2020/4/3,02:31,ロケラン２発分って全部精密でそれなんか？
2020/4/3,02:31,それとも胴撃ちでもそんくらいでるん
2020/4/3,02:31,じゃあ胴撃ちでもそんくらいでるんだな
2020/4/3,02:31,頑張ってさがしてみるか
2020/4/3,02:33,ほええ
2020/4/3,02:33,ラットキングの媒体進めたくなったわ
2020/4/3,02:34,プレイリストストライクな
2020/4/3,02:38,そういえばシージって今年のエイプリルフールなにかあったの
2020/4/3,02:38,去年のファンシーなやつみたいなの
2020/4/3,02:39,おわってるし
2020/4/3,02:39,やすみ
2020/4/4,00:15,あえ
2020/4/4,00:15,Hしてう
2020/4/8,02:54,ヒトリハ・・・サビシイイイイイイイイイイイイイイイイイイ
2020/4/8,02:57,COD:WZいっしょにしたかったな
2020/4/8,02:57,この時間からはしないけども
2020/4/8,02:57,もう3時やぞ
2020/4/8,02:58,1人が寂しいからパーチー聴きながらねるは
2020/4/8,02:58,もう4凸しとるわ
2020/4/8,02:58,ざこが！！！！！！
2020/4/8,02:59,朝倉と樋口はプロデュースしたのかよ
2020/4/8,03:03,一回くらいは別格行きてえなな
2020/4/8,03:04,報酬もらえないのにおしりする意味あるんか？
2020/4/8,03:05,ぶんぎえが先週道のり終わらせてたら報酬もらえなくなるとかいう糞みたいなバグ起こしてなかったらやってたわ
2020/4/8,03:05,3勝の奴やったんだよな
2020/4/8,03:06,うっはぁつれえわヘイトスピーチか？
2020/4/8,03:10,ザヴァラだれと話してるんだこれ
2020/4/8,03:11,これ
2020/4/8,03:12,ザヴァラあんなに訝しがってたのにここにきてなんでラスプーチン受け入れてんだよ
2020/4/8,03:13,ほええ
2020/4/8,03:13,うっはぁつれえわ
2020/4/8,03:20,カバルボス倒したのにバウンチが進行しねえ
2020/4/8,03:21,失われたセクターのボスじゃカウントされないんかなあ
2020/4/8,03:22,ほにい
2020/4/8,03:23,ママレスの媒体は出てたな
2020/4/8,03:23,お
2020/4/8,03:23,ファンメきたんか？
2020/4/8,03:25,ラットキングの媒体すすめたかった。。。。。。。
2020/4/8,03:26,モジピッタンやる予定だわ
2020/4/8,03:26,はやくシャニマスコラボ子ねえかな
2020/4/8,03:28,今のメギドスレは～～村って単語がよく出てきて知らない文化ができてるんだなってなる
2020/4/8,03:29,あれメジャーじゃなかったっけ
2020/4/8,03:30,確かそうだったと思う
2020/4/8,03:30,ていうかあれリスポンするんか
2020/4/8,03:31,すげえな
2020/4/8,03:31,若い子同士でつるんでたんじゃねえのか
2020/4/8,03:32,ていうかリアルに「」バレしてる知り合いがいるとか死にたくなりそう
2020/4/8,03:33,はあ
2020/4/8,03:33,お
2020/4/8,03:35,ちゃんと贖罪の神ゼテオンが出てきたわ
2020/4/8,03:37,はぁ
2020/4/8,03:37,つれえわ
2020/4/8,03:38,劇場版で
2020/4/8,03:38,しゃべんなかった
2020/4/8,03:39,APEXはその気にあれば30分で12回くらいは終わると思うわ
2020/4/8,03:39,鉄火場に突っ込めばすぐ死ぬもんね
2020/4/8,03:41,APEXは3人FTだけどCODは何人でFT組めるんだろう
2020/4/8,03:41,PUBGとかフォートナイトみたいに4人FTなんかな
2020/4/8,03:42,ほええ
2020/4/8,03:42,でもCODってWZの前になんかバトロワ系のゲーム出てなかったっけ
2020/4/8,03:43,PUBGはやった
2020/4/8,03:43,それだ
2020/4/8,03:43,配信の方aobonさんの声は行ったり入らなかったりしてるのなんなの
2020/4/8,03:46,adoさんそれ気に入ったんか？
2020/4/8,03:46,ていうかもう4時だわ
2020/4/8,03:47,adopecoさんと一緒に歌舞伎カービィ見たかったな
2020/4/8,03:47,障碍者じゃなくて赤ん坊なんだよな
2020/4/8,03:48,喋るカービィのほうがマイノリティだし
2020/4/8,03:49,新作書いてくれて傑作選もでてるんだよな
2020/4/8,03:49,買えよ
2020/4/8,03:51,https://wwwamazoncojp/dp/4783401322/ref=sspa_dk_detail_4?psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEySldSMVhaQjFHSjcxJmVuY3J5cHRlZElkPUEwMTAyMjA2MzBNQk5EUllURTg1RiZlbmNyeXB0ZWRBZElkPUExTlRMSzNBWFJIOElSJndpZGdldE5hbWU9c3BfZGV0YWlsJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
2020/4/8,03:52,なんだこれ
2020/4/8,03:52,街が言えた
2020/4/8,03:53,https://wwwamazoncojp/%E3%81%84%E3%81%A4%E3%81%A7%E3%82%82%E3%82%AB%E3%83%BC%E3%83%93%E3%82%A3-%E5%8B%87%E6%B0%97%E3%82%92%E3%82%AD%E3%83%9F%E3%81%AB-%E8%B0%B7%E5%8F%A3-%E3%81%82%E3%81%95%E3%81%BF/dp/4097250647/ref=sr_1_1?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&dchild=1&keywords=%E3%82%AB%E3%83%BC%E3%83%93%E3%82%A3&qid=1586285566&s=books&sr=1-1
2020/4/8,03:53,こっちだわ
2020/4/8,03:54,https://wwwamazoncojp/%E6%98%9F%E3%81%AE%E3%82%AB%E3%83%BC%E3%83%93%E3%82%A3-%E3%83%87%E3%83%87%E3%83%87%E3%81%A7%E3%83%97%E3%83%97%E3%83%97%E3%81%AA%E3%82%82%E3%81%AE%E3%81%8C%E3%81%9F%E3%82%8A-%E5%82%91%E4%BD%9C%E9%81%B8-%E3%83%9A%E3%83%9D%E3%83%9D%E7%B7%A8-%E3%82%B3%E3%83%AD%E3%82%B3%E3%83%AD%E3%82%A2%E3%83%8B%E3%82%AD%E3%82%B3%E3%83%9F%E3%83%83%E3%82%AF%E3%82%B9/dp/4091430384/ref=pd_bxgy_img_3/357-5715486-1158326?_encoding=UTF8&pd_rd_i=4091430384&pd_rd_r=f63e6277-0d3e-4468-8c7b-620236141f
2020/4/8,03:54,なんかアドレスの長さがすごいことになってんな
2020/4/8,03:54,傑作選3種類にシールブックも出てんだよな
2020/4/8,03:55,はぁ
2020/4/8,03:55,ヘイトスピーチか？
2020/4/8,03:57,やったの10年くらい前だから全然覚えてねえ
2020/4/8,03:57,ゲームとアニメでなんか全然違うくらいしか覚えてねえわ
2020/4/8,03:58,今週のエスカしようと思ったら全然人来ねえし
2020/4/8,03:58,もう4時だわ
2020/4/8,03:58,ねないとな
2020/4/8,03:59,ほええ
2020/4/8,03:59,言いたい放題なんだよな
2020/4/8,04:01,別にいいだろうが
2020/4/8,04:03,募集すれば集まりはするから正直真面目に考えすぎだとは思ったけどさ
2020/4/8,04:04,今インしてですこに書き込んでくれてる人はだいたいおしり行ってるからな
2020/4/8,04:05,こんな話聞いてもしょうがないと思うわ
2020/4/8,04:06,また話題が一周して帰ってきたな
2020/4/8,04:07,マッチポンプかあ
2020/4/8,04:09,ちょっと真面目な話するとさ
2020/4/8,04:09,そっか
2020/4/8,04:09,しぬかあ
2020/4/8,04:13,正直言ってD1のアクシスハードでnovさんとちょっと険悪な雰囲気になった時とか兆候みたいなのに気付けてたんだしもっと早く話をすればよかったな
2020/4/8,04:13,ナインの試練の時もそんなことあったし
2020/4/8,04:14,ふつうに泣けてきた
2020/4/8,04:14,ねるわ
2020/4/9,23:52,あれ
2020/4/9,23:52,おわみかおつみ
2020/4/11,21:47,あれ
2020/4/11,21:47,モンハンしてる
2020/4/11,22:01,ああ…
2020/4/11,22:03,adoさんたちはおしりやってんのかな
2020/4/11,22:14,歴戦ナナタフだな
2020/4/11,22:17,臨界ブラキしないんか
2020/4/11,22:20,HR24からだから余裕で参加できるはずだけど
2020/4/11,22:22,SSD導入してないから？
2020/4/11,22:22,こわいいいいいいいいいいいいいいいいいいい
2020/4/11,22:24,武器の重ね着って前回のアプデのやつがかなりがっかりだったけど少しはいい感じになったんかな
2020/4/11,22:25,最終エリア入る前ならできるらしい
2020/4/11,22:26,なんで捕獲で失敗になるんだろう
2020/4/11,22:27,gajiさんと一緒にCODしたかったな
2020/4/11,22:27,ほ・ええ
2020/4/11,22:27,らしい
2020/4/11,22:28,火耐性も盛らないと焼け死ぬんじゃね
2020/4/11,22:37,死？
2020/4/11,22:44,臨界ブラキ防具かkっ子いいのにな
2020/4/11,22:52,wiさんと一緒にp-あちーしたかったな
2020/4/11,22:57,死
2020/4/11,22:57,nonoさんとマイクラで海の水抜きしたかったな
2020/4/11,23:12,wiさんの声聞こえねえな
2020/4/11,23:18,nonoさんの声聞こえねえな
2020/4/11,23:23,3乙下？
2020/4/11,23:24,こわいぽめええええええええええええええええええ
2020/4/11,23:26,おしりって怖いコンテンツだな
2020/4/11,23:44,死❓
2020/4/11,23:50,メギドのvP配信また見てえな
2020/4/12,00:02,このアリマせんべいってハンター粉塵使わねえな
2020/4/15,01:44,あれ
2020/4/15,01:44,声聞こえねえな
2020/4/15,01:44,ヒトリハサビシイイイイイイイイイイイイイイイイイ
2020/4/16,01:50,み～
2020/4/20,00:42,FTイントレピッド・オンラインしてえな
2020/4/20,21:33,adoさんがD2以外のゲームしてるの久々にみたわ
2020/4/20,22:21,人間性犠牲にしてんじゃん
2020/4/20,22:43,敵倒してコード拾うんじゃなかったっけ
2020/4/20,22:48,見捨てられた公開イベントとそうでない奴だろ
2020/4/20,22:51,しりじゃね
2020/4/20,22:52,これベンダーの所持キャップに上限があるのって変わってないんかな
2020/4/20,23:09,あってるよ
2020/4/20,23:10,解禁してるはずなのにイオのセラフタワーで重装フレーム呼べないんやけど
2020/4/20,23:10,これ見よがしに足場あるのに
2020/4/20,23:10,つれえわ
2020/4/20,23:11,亀裂
2020/4/20,23:13,まじかよ
2020/4/20,23:13,トラッカーのバグだから奥行くんであってるよ
2020/4/20,23:13,ほ・ええ
2020/4/20,23:14,わかる
2020/4/20,23:14,勝ちめないしな
2020/4/20,23:17,明日休みだし勝てなくてもいいなら行くけどさ
2020/4/20,23:36,なんで近接武器使わないんだろう
2020/4/20,23:39,おおお
2020/4/20,23:43,RADアウェイがぶ飲みかRAD-X定期的に呑むしかなくね
2020/4/20,23:43,この段階でもう変異活用してんのかよ
